Strike,Implied Volatility
9100,0.223127
9500,0.217687
9800,0.212068
10700,0.186933
10750,0.185582
10800,0.184421
10850,0.183282
10900,0.182177
11100,0.179396
11400,0.18022
12200,0.201557
12550,0.204062
13750,0.165244
16000,0.155573
