Strike,Implied Volatility
9100,0.20949
9500,0.205956
9800,0.203633
10700,0.189561
10750,0.188184
10800,0.186827
10850,0.18537
10900,0.183817
11100,0.177495
11400,0.168605
12200,0.171072
12550,0.184756
13750,0.16242
16000,0.137877
