Strike,Implied Volatility
9100,0.229458
9500,0.222554
9800,0.21539
10700,0.19153
10750,0.189708
10800,0.188836
10850,0.1882
10900,0.187626
11100,0.186808
11400,0.190539
12200,0.211968
12550,0.212039
13750,0.172461
16000,0.161873
